instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP,dp_weight
5.100-05-dp0,8,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,9,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp1,0,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,1,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,2,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,3,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,4,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,5,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,6,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,7,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,8,24884.2,24613,-inf,17172,30.232,inf,0
5.100-05-dp1,9,24884.2,24613,-inf,17172,30.232,inf,0
5.100-06-dp0,0,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,1,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,2,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,3,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,4,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,5,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,6,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,7,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,8,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp0,9,25793.4,25591,-inf,16610,35.0944,inf,0
5.100-06-dp1,0,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,1,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,2,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,3,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,4,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,5,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,6,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,7,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,8,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-06-dp1,9,25793.4,25591,-inf,16677,34.8326,inf,0
5.100-07-dp0,0,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,1,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,2,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,3,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,4,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,5,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,6,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,7,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,8,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp0,9,23657.9,23410,-inf,18881,19.3464,inf,0
5.100-07-dp1,0,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,1,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-,25591,2,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,3,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,4,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,5,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,6,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,7,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,8,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-07-dp1,9,23657.9,23410,-inf,17324,25.9974,inf,0
5.100-08-dp0,0,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,1,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,2,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,3,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,4,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,5,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,6,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,7,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,8,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp0,9,24445.6,24216,-inf,42303,-74.6903,inf,0
5.100-08-dp1,0,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,1,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,2,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,3,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,4,24445.6,24216,-inf,42361,-74.9298,inf,0
5.100-08-dp1,5,24445.6,24216,-inf,42361,-74.9298,inf,0
